Artist,Title,Track,Album,Year,Genre,Length,Bitrate
Death Cab For Cutie,Sweet And Tender Hooligan (Feat. Sean Nelson) (Live At The Crocodile Cafe),04,Something About Airplanes,2008,Indie,03:33,140
Death Cab For Cutie,State Street Residential (Live At The Crocodile Cafe),05,Something About Airplanes,2008,Indie,06:55,133
Death Cab For Cutie,Amputations (Live At The Crocodile Cafe),06,Something About Airplanes,2008,Indie,04:36,133
Death Cab For Cutie,Pictures In An Exhibition (Live At The Crocodile Cafe),07,Something About Airplanes,2008,Indie,03:45,121
Death Cab For Cutie,Steadier Footing,01,The Photo Album,2002,Rock,01:47,199
Death Cab For Cutie,A Movie Script Ending,02,The Photo Album,2002,Rock,04:19,252
Death Cab For Cutie,We Laugh Indoors,03,The Photo Album,2002,Rock,04:58,263
Death Cab For Cutie,Information Travels Faster,04,The Photo Album,2002,Rock,04:02,253
Death Cab For Cutie,Why You'd Want To Live Here,05,The Photo Album,2002,Rock,04:44,274
Death Cab For Cutie,Blacking Out The Friction,06,The Photo Album,2002,Rock,03:27,253
Death Cab For Cutie,I Was A Kaleidoscope,07,The Photo Album,2002,Rock,02:50,252
Death Cab For Cutie,Styrofoam Plates,08,The Photo Album,2002,Rock,05:24,250
Death Cab For Cutie,Coney Island,09,The Photo Album,2002,Rock,02:40,246
Death Cab For Cutie,Debate Exposes Doubt,10,The Photo Album,2002,Rock,04:36,247
Death Cab for Cutie,The New Year,01,Transatlanticism,2003,Indie,04:06,266
Death Cab for Cutie,Lightness,02,Transatlanticism,2003,Indie,03:30,218
Death Cab for Cutie,Title and Registration,03,Transatlanticism,2003,Indie,03:39,221
Death Cab for Cutie,Expo '86,04,Transatlanticism,2003,Indie,04:11,243
Death Cab for Cutie,The Sound of Settling,05,Transatlanticism,2003,Indie,02:12,261
Death Cab for Cutie,Tiny Vessels,06,Transatlanticism,2003,Indie,04:21,231
Death Cab for Cutie,Transatlanticism,07,Transatlanticism,2003,Indie,07:55,237
Death Cab for Cutie,Passenger Seat,08,Transatlanticism,2003,Indie,03:41,199
Death Cab for Cutie,Death of an Interior Decorator,09,Transatlanticism,2003,Indie,02:56,247
Death Cab for Cutie,We Looked Like Giants,10,Transatlanticism,2003,Indie,05:32,247
Death Cab for Cutie,A Lack of Color,11,Transatlanticism,2003,Indie,03:35,222
Death Cab For Cutie,Title Track,01,We Have The Facts And We're Voting Yes,2000,Rock,03:29,224
Death Cab For Cutie,The Employment Pages,02,We Have The Facts And We're Voting Yes,2000,Rock,04:04,224
Death Cab For Cutie,For What Reason,03,We Have The Facts And We're Voting Yes,2000,Rock,02:52,224
Death Cab For Cutie,"Lowell, Ma",04,We Have The Facts And We're Voting Yes,2000,Rock,03:28,223
Death Cab For Cutie,405,05,We Have The Facts And We're Voting Yes,2000,Rock,03:37,220
Death Cab For Cutie,Little Fury Bugs,06,We Have The Facts And We're Voting Yes,2000,Rock,03:48,224
Death Cab For Cutie,Company Calls,07,We Have The Facts And We're Voting Yes,2000,Rock,03:19,224
Death Cab For Cutie,Company Calls Epilogue,08,We Have The Facts And We're Voting Yes,2000,Rock,05:16,224
Death Cab For Cutie,No Joy In Mudville,09,We Have The Facts And We're Voting Yes,2000,Rock,06:03,224
Death Cab For Cutie,Scientist Studies,10,We Have The Facts And We're Voting Yes,2000,Rock,05:56,224
Deep Blue Something,Gammer Gerten's Needle,01,Home,1995,Rock,03:16,192
Deep Blue Something,Breakfast At Tiffany's,02,Home,1995,Rock,04:17,192
Deep Blue Something,Halo,03,Home,1995,Rock,02:44,192
Deep Blue Something,Josey,04,Home,1995,Rock,04:07,192
Deep Blue Something,A Water Prayer,05,Home,1995,Rock,03:20,192
Deep Blue Something,Done,06,Home,1995,Rock,03:20,192
Deep Blue Something,A Song To Make Love To,07,Home,1995,Rock,03:08,192
Deep Blue Something,The Kandinsky Prince,08,Home,1995,Rock,02:25,192
Deep Blue Something,Home,09,Home,1995,Rock,04:28,192
Deep Blue Something,Red Light,10,Home,1995,Rock,04:04,192
Deep Blue Something,I Can Wait,11,Home,1995,Rock,03:04,192
Deep Blue Something,Wouldn't Change A Thing,12,Home,1995,Rock,03:59,192
Deep Purple,Highway Star,01,Machine Head,1972,Rock,06:04,192
Default,Wasting My Time,03,Wasting My Time,2001,Rock,04:29,192
Depeche Mode,In Chains,01,Sounds Of The Universe,2009,Alt. Electronica,06:46,320
Depeche Mode,Hole To Feed,02,Sounds Of The Universe,2009,Alt. Electronica,03:54,320
Depeche Mode,Wrong,03,Sounds Of The Universe,2009,Alt. Electronica,03:10,320
Depeche Mode,Fragile Tension,04,Sounds Of The Universe,2009,Alt. Electronica,04:08,320
Depeche Mode,Little Soul,05,Sounds Of The Universe,2009,Alt. Electronica,03:30,320
Depeche Mode,In Sympathy,06,Sounds Of The Universe,2009,Alt. Electronica,04:53,320
Depeche Mode,Peace,07,Sounds Of The Universe,2009,Alt. Electronica,04:25,320
Depeche Mode,Come Back,08,Sounds Of The Universe,2009,Alt. Electronica,05:13,320
Depeche Mode,Spacewalker,09,Sounds Of The Universe,2009,Alt. Electronica,01:49,320
Depeche Mode,Perfect,10,Sounds Of The Universe,2009,Alt. Electronica,04:34,320
Depeche Mode,Miles Away / The Truth Is,11,Sounds Of The Universe,2009,Alt. Electronica,04:09,320
Depeche Mode,Jezebel,12,Sounds Of The Universe,2009,Alt. Electronica,04:38,320
Depeche Mode,Corrupt,13,Sounds Of The Universe,2009,Alt. Electronica,05:01,320
Depeche Mode,World In My Eyes,01,Violator,1990,New Age,04:26,257
Depeche Mode,Sweetest Perfection,02,Violator,1990,New Age,04:43,245
Depeche Mode,Personal Jesus,03,Violator,1990,New Age,04:56,237
Depeche Mode,Halo,04,Violator,1990,New Age,04:30,252
Depeche Mode,Waiting For The Night,05,Violator,1990,New Age,06:07,220
Depeche Mode,Enjoy The Silence,06,Violator,1990,New Age,06:12,241
Depeche Mode,Policy Of Truth,07,Violator,1990,New Age,04:55,243
Depeche Mode,Blue Dress,08,Violator,1990,New Age,05:42,232
Depeche Mode,Clean,09,Violator,1990,New Age,05:28,246
Destroyer,Rubies,01,Rubies,2006,,09:25,221
Destroyer,Your Blood,02,Rubies,2006,Indie,04:15,212
Destroyer,European Oils,03,Rubies,2006,,04:55,212
Destroyer,Painter In Your Pocket,04,Rubies,2006,,04:10,214
Destroyer,Looters_ Follies,05,Rubies,2006,Indie,07:26,214
Destroyer,3000 Flowers,06,Rubies,2006,,03:46,209
Destroyer,A Dangerous Woman Up To A Point,07,Rubies,2006,Indie,06:02,211
Destroyer,Priest's Knees,08,Rubies,2006,Indie,03:08,211
Destroyer,Watercolours Into The Ocean,09,Rubies,2006,,04:46,213
Destroyer,Sick Priest Learns To Last Forever,10,Rubies,2006,,05:53,216
Destroyer,Destroyer's The Temple,01,Thief,1999,Cave Canem,04:43,192
Destroyer,"To The Heart Of The Sun On The Back Of The Vulture, I'll Go",02,Thief,1999,Cave Canem,03:52,192
Destroyer,The Way Of Perpetual Roads,03,Thief,1999,Cave Canem,03:52,192
Destroyer,Canadian Lover/Falcon's Escape,04,Thief,1999,Cave Canem,03:19,192
Destroyer,City Of Daughters,05,Thief,1999,Cave Canem,02:29,192
Destroyer,Every Christmas,06,Thief,1999,Cave Canem,03:29,192
Destroyer,Mercy [We Had The Right],07,Thief,1999,Cave Canem,05:27,192
Destroyer,Queen Of Languages,08,Thief,1999,Cave Canem,03:31,192
Destroyer,I.H.O.J.,09,Thief,1999,Cave Canem,01:47,192
Destroyer,In Dreams,10,Thief,1999,Cave Canem,03:24,192
Destroyer,Death On The Festival Circuit,11,Thief,1999,Cave Canem,03:15,192
Destroyer,M.E.R.C.I.,12,Thief,1999,Cave Canem,01:59,192
Destroyer,Thief,13,Thief,1999,Cave Canem,02:25,192
Destroyer,Revolution,01,We'll Build Them a Golden Bridge,1996,Tinker Recordings,01:15,192
Destroyer,J Tailor,02,We'll Build Them a Golden Bridge,1996,Tinker Recordings,02:44,192
Destroyer,Smith,03,We'll Build Them a Golden Bridge,1996,Tinker Recordings,01:11,192
Destroyer,"I, As McCarthy",04,We'll Build Them a Golden Bridge,1996,Tinker Recordings,02:00,192
Destroyer,Mending Song,05,We'll Build Them a Golden Bridge,1996,Tinker Recordings,01:08,192
Destroyer,The Pornographers,07,We'll Build Them a Golden Bridge,1996,Tinker Recordings,00:57,192
Destroyer,War On Jazz,08,We'll Build Them a Golden Bridge,1996,Tinker Recordings,02:59,192
Destroyer,Islands in the Stream,09,We'll Build Them a Golden Bridge,1996,Tinker Recordings,01:31,192
Destroyer,Sad Destroyers,10,We'll Build Them a Golden Bridge,1996,Tinker Recordings,03:14,192
Destroyer,Streets of Fire,11,We'll Build Them a Golden Bridge,1996,Tinker Recordings,01:49,192
Destroyer,Rose Fleched This,12,We'll Build Them a Golden Bridge,1996,Tinker Recordings,03:27,192
Destroyer,Breakin' The Law,13,We'll Build Them a Golden Bridge,1996,Tinker Recordings,02:38,192
Destroyer,Riota,15,We'll Build Them a Golden Bridge,1996,Tinker Recordings,01:33,192
Destroyer,Knowing When To Leave,16,We'll Build Them a Golden Bridge,1996,Tinker Recordings,02:12,192
Dethklok,Deththeme,01,Metalocalypse,2006,,00:36,179
Dethklok,Dethjingle,02,Metalocalypse,2006,,01:10,185
Dethklok,Intermissions,03,Metalocalypse,2006,,00:12,201
Dethklok,Sewn Back Together Wrong,04,Metalocalypse,2006,,00:21,187
Dethklok,Thunderhorse,05,Metalocalypse,2006,,02:51,178
Dethklok,Dethwater Practice,06,Metalocalypse,2006,,00:54,227
Dethklok,Mermaid-er,07,Metalocalypse,2006,,00:27,192
Dethklok,Underwater Friends,08,Metalocalypse,2006,,00:35,187
Dethklok,Birthdayface,09,Metalocalypse,2006,,01:10,181
Dethklok,Awaken Mustakrakish,10,Metalocalypse,2006,,01:01,195
Dethklok,Deththeme Demo,,Metalocalypse,2006,,01:01,193
Diana Ross and the Supremes,Where Did Our Love Go,01,Number 1s,2007,R&B,02:40,181
Diana Ross and the Supremes,Baby Love,02,Number 1s,2007,R&B,02:49,201
Diana Ross and the Supremes,Come See About Me,03,Number 1s,2007,R&B,02:45,195
Diana Ross and the Supremes,Stop! in the Name of Love,04,Number 1s,2007,R&B,03:00,180
Diana Ross and the Supremes,Back in My Arms Again,05,Number 1s,2007,R&B,03:01,181
Diana Ross and the Supremes,I Hear A Symphony,06,Number 1s,2007,R&B,02:44,153
Diana Ross and the Supremes,You Can't Hurry Love,07,Number 1s,2007,R&B,03:00,216
Diana Ross and the Supremes,You Keep Me Hangin' on,08,Number 1s,2007,R&B,03:14,194
Diana Ross and the Supremes,Love is Here and Now You're Gone,09,Number 1s,2007,R&B,02:50,186
Diana Ross and the Supremes,The Happening,10,Number 1s,2007,R&B,03:02,190
Diana Ross and the Supremes,Reflections,11,Number 1s,2007,R&B,03:18,206
Diana Ross and the Supremes,Love Child,12,Number 1s,2007,R&B,03:14,193
Diana Ross and the Supremes,I'm Gonna Make You Love Me (Ft. the Temptations),13,Number 1s,2007,R&B,03:11,159
Diana Ross and the Supremes,Someday We'll Be Together,14,Number 1s,2007,R&B,03:32,198
Diana Ross and the Supremes,Stoned Love,15,Number 1s,2007,R&B,03:19,208
Diana Ross and the Supremes,Ain't No Mountain High Enough,16,Number 1s,2007,R&B,03:36,230
Diana Ross and the Supremes,Touch Me in the Morning,17,Number 1s,2007,R&B,03:25,203
Diana Ross and the Supremes,Theme form Mahogany (Do You Know Where You're Going to),18,Number 1s,2007,R&B,03:23,208
Diana Ross and the Supremes,Love Hangover,19,Number 1s,2007,R&B,03:44,222
Diana Ross and the Supremes,The Boss,20,Number 1s,2007,R&B,03:54,219
Diana Ross and the Supremes,Upside Down,21,Number 1s,2007,R&B,03:38,217
Diana Ross and the Supremes,I'm Coming Out,22,Number 1s,2007,R&B,03:56,214
Diana Ross and the Supremes,Endless Love (Ft. Lionel Richie),23,Number 1s,2007,R&B,04:27,198
Diana Ross and the Supremes,You Keep Me Hangin' on (Almighty Mix Edit),24,Number 1s,2007,R&B,03:57,180
Diarrhea Planet,Power Moves,01,Aloha EP,2011,,01:44,251
Diarrhea Planet,Get Stimulated,02,Aloha EP,2011,,00:58,253
Diarrhea Planet,Ghost With a Boner,03,Aloha EP,2011,,02:48,255
Diarrhea Planet,Coral Beard Harris,04,Aloha EP,2011,,01:56,270
Diarrhea Planet,Where Are You?,05,Aloha EP,2011,,02:23,258
Dick Dale & The Del-Tones,Miserlou,12,Tarantino Connection,1997,General Country,02:14,192
Dido,Take My Hand,12,No Angel,,Other,06:42,128
Dinosaur Jr.,Almost Ready,01,Beyond,2007,Indie,03:08,298
Dinosaur Jr.,Crumble,02,Beyond,2007,Indie,04:04,295
Dinosaur Jr.,Pick Me Up,03,Beyond,2007,Indie,06:32,298
Dinosaur Jr.,Back To Your Heart,04,Beyond,2007,Indie,04:30,294
Dinosaur Jr.,This Is All I Came To Do,05,Beyond,2007,Indie,05:21,287
Dinosaur Jr.,Been There All The Time,06,Beyond,2007,Indie,03:40,298
Dinosaur Jr.,It's Me,07,Beyond,2007,Indie,05:14,293
Dinosaur Jr.,We're Not Alone,08,Beyond,2007,Indie,04:35,284
Dinosaur Jr.,I Got Lost,09,Beyond,2007,Indie,04:37,214
Dinosaur Jr.,Lightning Bulb,10,Beyond,2007,Indie,03:45,281
Dinosaur Jr.,What If I Knew,11,Beyond,2007,Indie,04:01,288
Dinosaur Jr.,Freak Scene,01,Bug,,,03:36,263
Dinosaur Jr.,No Bones,02,Bug,,,03:43,247
Dinosaur Jr.,They Always Come,03,Bug,,,04:37,273
Dinosaur Jr.,Yeah We Know,04,Bug,,,05:24,261
Dinosaur Jr.,Let It Ride,05,Bug,,,03:37,258
Dinosaur Jr.,The Pond Song,06,Bug,,,02:53,240
Dinosaur Jr.,Budge,07,Bug,,,02:32,224
Dinosaur Jr.,The Post,08,Bug,,,03:38,264
Dinosaur Jr.,Don't,09,Bug,,,05:41,259
Dinosaur Jr.,Keep the Glove,10,Bug,,,02:51,276
Dinosaur Jr.,Forget The Swan,01,Dinosaur,1985,Indie Rock,05:08,293
Dinosaur Jr.,Cats In A Bowl,02,Dinosaur,1985,Indie Rock,03:39,296
Dinosaur Jr.,The Leper,03,Dinosaur,1985,Indie Rock,04:02,293
Dinosaur Jr.,Does It Float,04,Dinosaur,1985,Indie Rock,03:21,282
Dinosaur Jr.,Pointless,05,Dinosaur,1985,Indie Rock,02:45,295
Dinosaur Jr.,Repulsion,06,Dinosaur,1985,Indie Rock,03:03,301
Dinosaur Jr.,Gargoyle,07,Dinosaur,1985,Indie Rock,02:14,280
Dinosaur Jr.,Severed Lips,08,Dinosaur,1985,Indie Rock,04:01,263
Dinosaur Jr.,Mountain Man,09,Dinosaur,1985,Indie Rock,03:28,290
Dinosaur Jr.,Quest,10,Dinosaur,1985,Indie Rock,04:23,296
Dinosaur Jr.,Bulbs Of Passion,11,Dinosaur,1985,Indie Rock,04:13,273
Dinosaur Jr.,Houses,01,Farm [Bonus Disc],2009,Indie,03:40,278
Dinosaur Jr.,Whenever You're Ready,02,Farm [Bonus Disc],2009,Indie,02:57,294
Dinosaur Jr.,Creepies,03,Farm [Bonus Disc],2009,Indie,02:06,275
Dinosaur Jr.,Show,04,Farm [Bonus Disc],2009,Indie,01:02,255
Dinosaur Jr.,Pieces,01,Farm,2009; 2009,Indie Rock,04:32,296
Dinosaur Jr.,I Want You To Know,02,Farm,2009; 2009,Indie Rock,04:30,294
Dinosaur Jr.,I Don't Think,01,Farm,2009,Indie Rock,03:20,285
Dinosaur Jr.,Never Bought It,02,Farm,2009,Indie Rock,03:41,266
Dinosaur Jr.,Nothin's Goin' On,03,Farm,2009,Indie Rock,03:12,290
Dinosaur Jr.,I'm Insane,04,Farm,2009,Indie Rock,03:52,299
Dinosaur Jr.,Can't We Move This,05,Farm,2009,Indie Rock,03:40,300
Dinosaur Jr.,Alone,06,Farm,2009,Indie Rock,07:59,286
Dinosaur Jr.,Sure Not Over You,07,Farm,2009,Indie Rock,04:08,271
Dinosaur Jr.,Loaded,08,Farm,2009,Indie Rock,03:26,286
Dinosaur Jr.,Mick,09,Farm,2009,Indie Rock,04:37,281
Dinosaur Jr.,I Know Yer Insane,10,Farm,2009,Indie Rock,03:02,291
Dinosaur Jr.,Gettin Rough,11,Farm,2009,Indie Rock,02:11,215
Dinosaur Jr.,Gotta Know,12,Farm,2009,Indie Rock,04:47,280
Dinosaur Jr.,Ocean In The Way,03,Farm,2009; 2009,Indie Rock,04:20,275
Dinosaur Jr.,Plans,04,Farm,2009; 2009,Indie Rock,06:41,284
Dinosaur Jr.,Your Weather,05,Farm,2009; 2009,Indie Rock,03:06,280
Dinosaur Jr.,Over It,06,Farm,2009; 2009,Indie Rock,03:47,281
Dinosaur Jr.,Friends,07,Farm,2009; 2009,Indie Rock,04:32,293
Dinosaur Jr.,Said The People,08,Farm,2009; 2009,Indie Rock,07:41,268
Dinosaur Jr.,There's No Here,09,Farm,2009; 2009,Indie Rock,03:39,283
Dinosaur Jr.,See You,10,Farm,2009; 2009,Indie Rock,05:47,270
Dinosaur Jr.,I Don't Wanna Go There,11,Farm,2009; 2009,Indie Rock,08:43,297
Dinosaur Jr.,Imagination Blind,12,Farm,2009; 2009,Indie Rock,03:21,290
Dinosaur Jr.,The Wagon,01,Green Mind,1991,Alternative,04:54,278
Dinosaur Jr.,Puke + Cry,02,Green Mind,1991,Alternative,04:27,285
Dinosaur Jr.,Blowing It,03,Green Mind,1991,Alternative,02:44,266
Dinosaur Jr.,I Live For That Look,04,Green Mind,1991,Alternative,01:56,274
Dinosaur Jr.,Flying Cloud,05,Green Mind,1991,Alternative,02:35,263
Dinosaur Jr.,How'd You Pin That One On Me,06,Green Mind,1991,Alternative,04:24,286
Dinosaur Jr.,Water,07,Green Mind,1991,Alternative,05:38,245
Dinosaur Jr.,Muck,08,Green Mind,1991,Alternative,04:15,256
Dinosaur Jr.,Thumb,09,Green Mind,1991,Alternative,05:38,248
Dinosaur Jr.,Green Mind,10,Green Mind,1991,Alternative,04:56,276
Dinosaur Jr.,Just Like Heaven,01,Just Like Heaven,1989,Rock,02:55,230
Dinosaur Jr.,Throw Down,02,Just Like Heaven,1989,Rock,00:49,228
Dinosaur Jr.,Chunks,03,Just Like Heaven,1989,Rock,02:10,247
Dinosaur Jr.,I Don't Wanna Go There,01,"Spring 2009 Tour 7""",2009,Indie Rock,03:52,286
Dinosaur Jr.,Tarpit,02,"Spring 2009 Tour 7""",2009,Indie Rock,04:21,295
Dinosaur Jr.,Whatever's Cool With Me,01,Whatever's Cool With Me,1991,Rock,04:33,276
Dinosaur Jr.,Sideways,02,Whatever's Cool With Me,1991,Rock,04:13,240
Dinosaur Jr.,Not You Again,03,Whatever's Cool With Me,1991,Rock,02:31,261
Dinosaur Jr.,The Little Baby,04,Whatever's Cool With Me,1991,Rock,02:10,275
Dinosaur Jr.,Pebbles + Weeds,05,Whatever's Cool With Me,1991,Rock,05:25,272
Dinosaur Jr.,Quick Sand,06,Whatever's Cool With Me,1991,Rock,04:33,253
Dinosaur Jr.,Thumb (live),07,Whatever's Cool With Me,1991,Rock,07:44,237
Dinosaur Jr.,Keep the Glove (live),08,Whatever's Cool With Me,1991,Rock,03:15,288
Dinosaur Jr.,Out There,01,Where You Been,1993,Indie Rock,05:55,288
Dinosaur Jr.,Start Choppin',02,Where You Been,1993,Indie Rock,05:40,278
Dinosaur Jr.,What Else Is New,03,Where You Been,1993,Indie Rock,05:09,283
Dinosaur Jr.,On The Way,04,Where You Been,1993,Indie Rock,03:30,275
Dinosaur Jr.,Not The Same,05,Where You Been,1993,Indie Rock,06:02,235
Dinosaur Jr.,Get Me,06,Where You Been,1993,Indie Rock,05:51,287
Dinosaur Jr.,Drawerings,07,Where You Been,1993,Indie Rock,04:51,292
Dinosaur Jr.,Hide,08,Where You Been,1993,Indie Rock,04:18,275
Dinosaur Jr.,Goin Home,09,Where You Been,1993,Indie Rock,04:20,264
Dinosaur Jr.,I Ain't Sayin,10,Where You Been,1993,Indie Rock,02:33,285
Dinosaur Jr.,"Hide (Bonus Track, John Peel Session)",11,Where You Been,1993,Indie Rock,03:49,259
Dinosaur Jr.,Keeblin' (Bonus Track),12,Where You Been,1993,Indie Rock,03:41,230
Dinosaur Jr.,"What Else Is New (Bonus Track, Live)",13,Where You Been,1993,Indie Rock,10:02,265
Dinosaur Jr.,Feel The Pain,01,Without A Sound,1994,Rock,04:19,263
Dinosaur Jr.,I Don't Think So,02,Without A Sound,1994,Rock,03:36,267
Dinosaur Jr.,Yeah Right,03,Without A Sound,1994,Rock,02:47,274
Dinosaur Jr.,Outta Hand,04,Without A Sound,1994,Rock,05:00,251
Dinosaur Jr.,Grab It,05,Without A Sound,1994,Rock,03:32,274
Dinosaur Jr.,Even You,06,Without A Sound,1994,Rock,03:23,274
Dinosaur Jr.,Mind Glow,07,Without A Sound,1994,Rock,04:03,261
Dinosaur Jr.,Get Out Of This,08,Without A Sound,1994,Rock,05:23,282
Dinosaur Jr.,On The Brink,09,Without A Sound,1994,Rock,03:14,269
Dinosaur Jr.,Seemed Like The Thing To Do,10,Without A Sound,1994,Rock,05:49,214
Dinosaur Jr.,Over Your Shoulder,11,Without A Sound,1994,Rock,04:52,267
Dinosaur Jr.,Little Fury Things,01,You're Living All Over Me,2005,Acoustic,03:08,229
Dinosaur Jr.,Kracked,02,You're Living All Over Me,2005,Acoustic,02:53,210
Dinosaur Jr.,Sludgefeast,03,You're Living All Over Me,2005,Acoustic,05:18,249
Dinosaur Jr.,The Lung,04,You're Living All Over Me,2005,Acoustic,03:53,208
Dinosaur Jr.,Raisans,05,You're Living All Over Me,2005,Acoustic,03:53,277
Dinosaur Jr.,Tarpit,06,You're Living All Over Me,2005,Acoustic,04:38,254
Dinosaur Jr.,In a Jar,07,You're Living All Over Me,2005,Acoustic,03:30,240
Dinosaur Jr.,Lose,08,You're Living All Over Me,2005,Acoustic,03:14,253
Dinosaur Jr.,Poledo,09,You're Living All Over Me,2005,Acoustic,05:43,207
